Objetivo PND,Meta ODS,Vinculación,PND_subgrupo,ODS_subgrupo,ODS_grupo,PND_grupo
1.4.1 Mejorar la gestión integral de residuos.,"12.6 Alentar a las empresas, en especial las grandes empresas y las empresas transnacionales, a que adopten prácticas sostenibles e incorporen información sobre la sostenibilidad en su ciclo de presentación de informes",Contribucion,PND_1_4_1,ODS_12_6,ODS_12,PND_1_4
1.4.1 Mejorar la gestión integral de residuos.,"12.8 De aquí a 2030, asegurar que las personas de todo el mundo tengan la información y los conocimientos pertinentes para el desarrollo sostenible y los estilos de vida en armonía con la naturaleza",Contribucion,PND_1_4_1,ODS_12_8,ODS_12,PND_1_4
1.4.1 Mejorar la gestión integral de residuos.,"3.9  Para 2030, reducir sustancialmente el número de muertes y enfermedades producidas por productos químicos peligrosos y la contaminación del aire, el agua y el suelo",Contribucion,PND_1_4_1,ODS_3_9 ,ODS_3,PND_1_4
1.4.2 Reducir las muertes atribuibles a la contaminación del aire,"11.6 De aquí a 2030, reducir el impacto ambiental negativo per cápita de las ciudades, incluso prestando especial atención a la calidad del aire y la gestión de los desechos municipales y de otro tipo",Parcial,PND_1_4_2,ODS_11_6,ODS_11,PND_1_4
1.4.2 Reducir las muertes atribuibles a la contaminación del aire,"3.9 Para 2030, reducir sustancialmente el número de muertes y enfermedades producidas por productos químicos peligrosos y la contaminación del aire, el agua y el suelo",Total,PND_1_4_2,ODS_3_9,ODS_3,PND_1_4
1.4.2 Reducir las muertes atribuibles a la contaminación del aire,"3.b  Apoyar las actividades de investigación y desarrollo de vacunas y medicamentos para las enfermedades transmisibles y no transmisibles que afectan primordialmente a los países en desarrollo y facilitar el acceso a medicamentos y vacunas esenciales asequibles de conformidad con la Declaración de Doha relativa al Acuerdo sobre los ADPIC y la Salud Pública, en la que se afirma el derecho de los países en desarrollo a utilizar al máximo las disposiciones del Acuerdo sobre los Aspectos de los Derechos de Propiedad Intelectual Relacionados con el Comercio en lo relativo a la flexibilidad para proteger la salud pública y, en particular, proporcionar acceso a los medicamentos para todos",Contribucion,PND_1_4_2,ODS_3_b ,ODS_3,PND_1_4
1.4.3 Universalizar el acceso a la energía eléctrica y mejorar la calidad en el servicio.,"1.4 Para 2030, garantizar que todos los hombres y mujeres, en particular los pobres y los vulnerables, tengan los mismos derechos a los recursos económicos, así como acceso a los servicios básicos, la propiedad y el control de las tierras y otros bienes, la herencia, los recursos naturales, las nuevas tecnologías apropiadas y los servicios financieros, incluida la micro financiación",Parcial,PND_1_4_3,ODS_1_4,ODS_1,PND_1_4
1.4.3 Universalizar el acceso a la energía eléctrica y mejorar la calidad en el servicio.,"11.1 De aquí a 2030, asegurar el acceso de todas las personas a viviendas y servicios básicos adecuados, seguros y asequibles y mejorar los barrios marginales",Parcial,PND_1_4_3,ODS_11_1,ODS_11,PND_1_4
1.4.3 Universalizar el acceso a la energía eléctrica y mejorar la calidad en el servicio.,"7.1 De aquí a 2030, garantizar el acceso universal a servicios energéticos asequibles, fiables y modernos",Total,PND_1_4_3,ODS_7_1,ODS_7,PND_1_4
1.4.3 Universalizar el acceso a la energía eléctrica y mejorar la calidad en el servicio.,"7.b De aquí a 2030, ampliar la infraestructura y mejorar la tecnología para prestar servicios energéticos modernos y sostenibles para todos en los países en desarrollo, en particular los países menos adelantados, los pequeños Estados insulares en desarrollo y los países en desarrollo sin litoral, en consonancia con sus respectivos programas de apoyo",Parcial,PND_1_4_3,ODS_7_b,ODS_7,PND_1_4
1.4.3 Universalizar el acceso a la energía eléctrica y mejorar la calidad en el servicio.,"17.7 Promover el desarrollo de tecnologías ecológicamente racionales y su transferencia, divulgación y difusión a los países en desarrollo en condiciones favorables, incluso en condiciones concesionarias y preferenciales, según lo convenido de mutuo acuerdo",Contribucion,PND_1_4_3,ODS_17_7,ODS_17,PND_1_4
"1.4.4 Reducir el déficit habitacional, cuantitativo y cualitativo.","11.1 De aquí a 2030, asegurar el acceso de todas las personas a viviendas y servicios básicos adecuados, seguros y asequibles y mejorar los barrios marginales",Parcial,PND_1_4_4,ODS_11_1,ODS_11,PND_1_4
"1.4.4 Reducir el déficit habitacional, cuantitativo y cualitativo.","11.5 De aquí a 2030, reducir significativamente el número de muertes causadas por los desastres, incluidos los relacionados con el agua, y de personas afectadas por ellos, y reducir considerablemente las pérdidas económicas directas provocadas por los desastres en comparación con el producto interno bruto mundial, haciendo especial hincapié en la protección de los pobres y las personas en situaciones de vulnerabilidad",Contribucion,PND_1_4_4,ODS_11_5,ODS_11,PND_1_4
"1.4.4 Reducir el déficit habitacional, cuantitativo y cualitativo.","11.7 De aquí a 2030, proporcionar acceso universal a zonas verdes y espacios públicos seguros, inclusivos y accesibles, en particular para las mujeres y los niños, las personas de edad y las personas con discapacidad",Contribucion,PND_1_4_4,ODS_11_7,ODS_11,PND_1_4
"1.4.4 Reducir el déficit habitacional, cuantitativo y cualitativo.","11.c Proporcionar apoyo a los países menos adelantados, incluso mediante asistencia financiera y técnica, para que puedan construir edificios sostenibles y resilientes utilizando materiales locales",Contribucion,PND_1_4_4,ODS_11_c,ODS_11,PND_1_4
1.4.5 Universalizar el acceso a agua potable.,"1.4 Para 2030, garantizar que todos los hombres y mujeres, en particular los pobres y los vulnerables, tengan los mismos derechos a los recursos económicos, así como acceso a los servicios básicos, la propiedad y el control de las tierras y otros bienes, la herencia, los recursos naturales, las nuevas tecnologías apropiadas y los servicios financieros, incluida la micro financiación",Parcial,PND_1_4_5,ODS_1_4,ODS_1,PND_1_4
1.4.5 Universalizar el acceso a agua potable.,"11.1 De aquí a 2030, asegurar el acceso de todas las personas a viviendas y servicios básicos adecuados, seguros y asequibles y mejorar los barrios marginales",Parcial,PND_1_4_5,ODS_11_1,ODS_11,PND_1_4
1.4.5 Universalizar el acceso a agua potable.,"6.1 De aquí a 2030, lograr el acceso universal y equitativo al agua potable a un precio asequible para todos",Total,PND_1_4_5,ODS_6_1,ODS_6,PND_1_4
1.4.5 Universalizar el acceso a agua potable.,"6.4 De aquí a 2030, aumentar considerablemente el uso eficiente de los recursos hídricos en todos los sectores y asegurar la sostenibilidad de la extracción y el abastecimiento de agua dulce para hacer frente a la escasez de agua y reducir considerablemente el número de personas que sufren falta de agua",Parcial,PND_1_4_5,ODS_6_4,ODS_6,PND_1_4
1.4.5 Universalizar el acceso a agua potable.,6.b  Apoyar y fortalecer la participación de las comunidades locales en la mejora de la gestión del agua y el saneamiento,Contribucion,PND_1_4_5,ODS_6_b ,ODS_6,PND_1_4
1.4.6 Universalizar el acceso a saneamiento mejorado de la población con énfasis en sistemas de alcantarillado sanitario.,"1.4 Para 2030, garantizar que todos los hombres y mujeres, en particular los pobres y los vulnerables, tengan los mismos derechos a los recursos económicos, así como acceso a los servicios básicos, la propiedad y el control de las tierras y otros bienes, la herencia, los recursos naturales, las nuevas tecnologías apropiadas y los servicios financieros, incluida la micro financiación",Parcial,PND_1_4_6,ODS_1_4,ODS_1,PND_1_4
1.4.6 Universalizar el acceso a saneamiento mejorado de la población con énfasis en sistemas de alcantarillado sanitario.,"11.1 De aquí a 2030, asegurar el acceso de todas las personas a viviendas y servicios básicos adecuados, seguros y asequibles y mejorar los barrios marginales",Parcial,PND_1_4_6,ODS_11_1,ODS_11,PND_1_4
1.4.6 Universalizar el acceso a saneamiento mejorado de la población con énfasis en sistemas de alcantarillado sanitario.,"6.2 De aquí a 2030, lograr el acceso a servicios de saneamiento e higiene adecuados y equitativos para todos y poner fin a la defecación al aire libre, prestando especial atención a las necesidades de las mujeres y las niñas y las personas en situaciones de vulnerabilidad",Parcial,PND_1_4_6,ODS_6_2,ODS_6,PND_1_4
2.1.1 Lograr el crecimiento de los ingresos del 40% de la población mas pobre a una tasa superior a la media nacional.,"10.1 De aquí a 2030, lograr progresivamente y mantener el crecimiento de los ingresos del 40% más pobre de la población a una tasa superior a la media nacional",Total,PND_2_1_1,ODS_10_1,ODS_10,PND_2_1
2.1.1 Lograr el crecimiento de los ingresos del 40% de la población mas pobre a una tasa superior a la media nacional.,"2.3 Para 2030, duplicar la productividad agrícola y los ingresos de los productores de alimentos en pequeña escala, en particular las mujeres, los pueblos indígenas, los agricultores familiares, los pastores y los pescadores, entre otras cosas mediante un acceso seguro y equitativo a las tierras, a otros recursos de producción e insumos, conocimientos, servicios financieros, mercados y oportunidades para la generación de valor añadido y empleos no agrícolas",Parcial,PND_2_1_1,ODS_2_3,ODS_2,PND_2_1
2.1.1 Lograr el crecimiento de los ingresos del 40% de la población mas pobre a una tasa superior a la media nacional.,"8.1 Mantener el crecimiento económico per cápita de conformidad con las circunstancias nacionales y, en particular, un crecimiento del producto interno bruto de al menos el 7% anual en los países menos adelantados",Parcial,PND_2_1_1,ODS_8_1,ODS_8,PND_2_1
2.1.2 Incrementar la participación de la población joven y vulnerable en los programas de formación y capacitación técnica profesional de calidad.,"4.3 De aquí a 2030, asegurar el acceso igualitario de todos los hombres y las mujeres a una formación técnica, profesional y superior de calidad, incluida la enseñanza universitaria",Parcial,PND_2_1_2,ODS_4_3,ODS_4,PND_2_1
2.1.2 Incrementar la participación de la población joven y vulnerable en los programas de formación y capacitación técnica profesional de calidad.,"4.4 De aquí a 2030, aumentar considerablemente el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento",Parcial,PND_2_1_2,ODS_4_4,ODS_4,PND_2_1
2.1.2 Incrementar la participación de la población joven y vulnerable en los programas de formación y capacitación técnica profesional de calidad.,"8.6 De aquí a 2020, reducir considerablemente la proporción de jóvenes que no están empleados y no cursan estudios ni reciben capacitación",Total,PND_2_1_2,ODS_8_6,ODS_8,PND_2_1
2.1.2 Incrementar la participación de la población joven y vulnerable en los programas de formación y capacitación técnica profesional de calidad.,"17.7 Promover el desarrollo de tecnologías ecológicamente racionales y su transferencia, divulgación y difusión a los países en desarrollo en condiciones favorables, incluso en condiciones concesionarias y preferenciales, según lo convenido de mutuo acuerdo",Contribucion,PND_2_1_2,ODS_17_7,ODS_17,PND_2_1
2.1.3 Universalizar la cobertura de seguridad social.,"1.3 Poner en práctica a nivel nacional sistemas y medidas apropiadas de protección social para todos y, para 2030, lograr una amplia cobertura de los pobres y los más vulnerables.",Total,PND_2_1_3,ODS_1_3,ODS_1,PND_2_1
2.1.3 Universalizar la cobertura de seguridad social.,"10.4 Adoptar políticas, especialmente fiscales, salariales y de protección social, y lograr progresivamente una mayor igualdad",Parcial,PND_2_1_3,ODS_10_4,ODS_10,PND_2_1
2.1.3 Universalizar la cobertura de seguridad social.,"8.8 Proteger los derechos laborales y promover un entorno de trabajo seguro y sin riesgos para todos los trabajadores, incluidos los trabajadores migrantes, en particular las mujeres migrantes y las personas con empleos precarios",Contribucion,PND_2_1_3,ODS_8_8,ODS_8,PND_2_1
2.1.4 Aumentar la inclusión financiera de la poblacion.,"1.4 Para 2030, garantizar que todos los hombres y mujeres, en particular los pobres y los vulnerables, tengan los mismos derechos a los recursos económicos, así como acceso a los servicios básicos, la propiedad y el control de las tierras y otros bienes, la herencia, los recursos naturales, las nuevas tecnologías apropiadas y los servicios financieros, incluida la micro financiación",Parcial,PND_2_1_4,ODS_1_4,ODS_1,PND_2_1
2.1.4 Aumentar la inclusión financiera de la poblacion.,"10.2 De aquí a 2030, potenciar y promover la inclusión social, económica y política de todas las personas, independientemente de su edad, sexo, discapacidad, raza, etnia, origen, religión o situación económica u otra condición",Parcial,PND_2_1_4,ODS_10_2,ODS_10,PND_2_1
2.1.4 Aumentar la inclusión financiera de la poblacion.,"5.a Emprender reformas que otorguen a las mujeres igualdad de derechos a los recursos económicos, así como acceso a la propiedad y al control de la tierra y otros tipos de bienes, los servicios financieros, la herencia y los recursos naturales, de conformidad con las leyes nacionales",Parcial,PND_2_1_4,ODS_5_a,ODS_5,PND_2_1
2.1.4 Aumentar la inclusión financiera de la poblacion.,"8.10 Fortalecer la capacidad de las instituciones financieras nacionales para fomentar y ampliar el acceso a los servicios bancarios, financieros y de seguros para todos",Parcial,PND_2_1_4,ODS_8_10,ODS_8,PND_2_1
2.1.4 Aumentar la inclusión financiera de la poblacion.,10.5 Mejorar la reglamentación y vigilancia de las instituciones y los mercados financieros mundiales y fortalecer la aplicación de esos reglamentos,Contribucion,PND_2_1_4,ODS_10_5,ODS_10,PND_2_1
"2.2.1 Regularizar la tenencia de la tierra, con énfasis en beneficiarios de la reforma agraria.","1.4 Para 2030, garantizar que todos los hombres y mujeres, en particular los pobres y los vulnerables, tengan los mismos derechos a los recursos económicos, así como acceso a los servicios básicos, la propiedad y el control de las tierras y otros bienes, la herencia, los recursos naturales, las nuevas tecnologías apropiadas y los servicios financieros, incluida la micro financiación",Parcial,PND_2_2_1,ODS_1_4,ODS_1,PND_2_2
"2.2.1 Regularizar la tenencia de la tierra, con énfasis en beneficiarios de la reforma agraria.","2.3 Para 2030, duplicar la productividad agrícola y los ingresos de los productores de alimentos en pequeña escala, en particular las mujeres, los pueblos indígenas, los agricultores familiares, los pastores y los pescadores, entre otras cosas mediante un acceso seguro y equitativo a las tierras, a otros recursos de producción e insumos, conocimientos, servicios financieros, mercados y oportunidades para la generación de valor añadido y empleos no agrícolas",Parcial,PND_2_2_1,ODS_2_3,ODS_2,PND_2_2
2.2.10. Consolidar una red de transporte multimodal eficiente.,"11.2 De aquí a 2030, proporcionar acceso a sistemas de transporte seguros, asequibles, accesibles y sostenibles para todos y mejorar la seguridad vial, en particular mediante la ampliación del transporte público, prestando especial atención a las necesidades de las personas en situación de vulnerabilidad, las mujeres, los niños, las personas con discapacidad y las personas de edad",Total,PND_2_2_10,ODS_11_2,ODS_11,PND_2_2
2.2.11 Aumentar la velocidad de transferencia de datos de internet,9.c Aumentar significativamente el acceso a la tecnología de la información y las comunicaciones y esforzarse por proporcionar acceso universal y asequible a Internet en los países menos adelantados de aquí a 2020,Parcial,PND_2_2_11,ODS_9_c,ODS_9,PND_2_2
2.2.12 Aumentar la utilizacion de internet de banda ancha o su equivalente,9.c Aumentar significativamente el acceso a la tecnología de la información y las comunicaciones y esforzarse por proporcionar acceso universal y asequible a Internet en los países menos adelantados de aquí a 2020,Parcial,PND_2_2_12,ODS_9_c,ODS_9,PND_2_2
2.2.2 Mejorar la competitividad de la agricultura familiar y su inserción en los mercados nacionales e internacionales. ,"2.3 Para 2030, duplicar la productividad agrícola y los ingresos de los productores de alimentos en pequeña escala, en particular las mujeres, los pueblos indígenas, los agricultores familiares, los pastores y los pescadores, entre otras cosas mediante un acceso seguro y equitativo a las tierras, a otros recursos de producción e insumos, conocimientos, servicios financieros, mercados y oportunidades para la generación de valor añadido y empleos no agrícolas",Parcial,PND_2_2_2,ODS_2_3,ODS_2,PND_2_2
2.2.2 Mejorar la competitividad de la agricultura familiar y su inserción en los mercados nacionales e internacionales. ,"2.c Adoptar medidas para asegurar el buen funcionamiento de los mercados de productos básicos alimentarios y sus derivados y facilitar el acceso oportuno a información sobre los mercados, en particular sobre las reservas de alimentos, a fin de ayudar a limitar la extrema volatilidad de los precios de los alimentos",Parcial,PND_2_2_2,ODS_2_c,ODS_2,PND_2_2
2.2.2 Mejorar la competitividad de la agricultura familiar y su inserción en los mercados nacionales e internacionales. ,"8.2 Lograr niveles más elevados de productividad económica mediante la diversificación, la modernización tecnológica y la innovación, entre otras cosas centrándose en los sectores con gran valor añadido y un uso intensivo de la mano de obra",Parcial,PND_2_2_2,ODS_8_2,ODS_8,PND_2_2
2.2.2 Mejorar la competitividad de la agricultura familiar y su inserción en los mercados nacionales e internacionales. ,"12.1 Aplicar el Marco Decenal de Programas sobre Modalidades de Consumo y Producción Sostenibles, con la participación de todos los países y bajo el liderazgo de los países desarrollados, teniendo en cuenta el grado de desarrollo y las capacidades de los países en desarrollo",Contribucion,PND_2_2_2,ODS_12_1,ODS_12,PND_2_2
2.2.2 Mejorar la competitividad de la agricultura familiar y su inserción en los mercados nacionales e internacionales. ,12.a Ayudar a los países en desarrollo a fortalecer su capacidad científica y tecnológica para avanzar hacia modalidades de consumo y producción más sostenibles,Contribucion,PND_2_2_2,ODS_12_a,ODS_12,PND_2_2
2.2.2 Mejorar la competitividad de la agricultura familiar y su inserción en los mercados nacionales e internacionales. ,"2.5 Para 2020, mantener la diversidad genética de las semillas, las plantas cultivadas y los animales de granja y domesticados y sus especies silvestres conexas, entre otras cosas mediante una buena gestión y diversificación de los bancos de semillas y plantas a nivel nacional, regional e internacional, y promover el acceso a los beneficios que se deriven de la utilización de los recursos genéticos y los conocimientos tradicionales y su distribución justa y equitativa, como se ha convenido internacionalmente",Contribucion,PND_2_2_2,ODS_2_5,ODS_2,PND_2_2
2.2.2 Mejorar la competitividad de la agricultura familiar y su inserción en los mercados nacionales e internacionales. ,"2.a Aumentar las inversiones, incluso mediante una mayor cooperación internacional, en la infraestructura rural, la investigación agrícola y los servicios de extensión, el desarrollo tecnológico y los bancos de genes de plantas y ganado a fin de mejorar ",Contribucion,PND_2_2_2,ODS_2_a,ODS_2,PND_2_2
2.2.2 Mejorar la competitividad de la agricultura familiar y su inserción en los mercados nacionales e internacionales. ,"2.b  Corregir y prevenir las restricciones y distorsiones comerciales en los mercados agropecuarios mundiales, entre otras cosas mediante la eliminación paralela de todas las formas de subvenciones a las exportaciones agrícolas y todas las medidas de exportación con efectos equivalentes, de conformidad con el mandato de la Ronda de Doha para el Desarrollo",Contribucion,PND_2_2_2,ODS_2_b,ODS_2,PND_2_2
2.2.3 Consolidar a las universidades y a los Centros de Investigacion en el campo de la investigación y extensión. ,"9.5 Aumentar la investigación científica y mejorar la capacidad tecnológica de los sectores industriales de todos los países, en particular los países en desarrollo, entre otras cosas fomentando la innovación y aumentando considerablemente, de aquí a 2030, el número de personas que trabajan en investigación y desarrollo por millón de habitantes y los gastos de los sectores público y privado en investigación y desarrollo",Parcial,PND_2_2_3,ODS_9_5,ODS_9,PND_2_2
2.2.3 Consolidar a las universidades y a los Centros de Investigacion en el campo de la investigación y extensión. ,"9.b Apoyar el desarrollo de tecnologías, la investigación y la innovación nacionales en los países en desarrollo, incluso garantizando un entorno normativo propicio a la diversificación industrial y la adición de valor a los productos básicos, entre otras cosas",Parcial,PND_2_2_3,ODS_9_b,ODS_9,PND_2_2
2.2.3 Consolidar a las universidades y a los Centros de Investigacion en el campo de la investigación y extensión. ,12.a Ayudar a los países en desarrollo a fortalecer su capacidad científica y tecnológica para avanzar hacia modalidades de consumo y producción más sostenibles,Contribucion,PND_2_2_3,ODS_12_a,ODS_12,PND_2_2
2.2.3 Consolidar a las universidades y a los Centros de Investigacion en el campo de la investigación y extensión. ,"17.8 Poner en pleno funcionamiento, a más tardar en 2017, el banco de tecnología y el mecanismo de apoyo a la creación de capacidad en materia de ciencia, tecnología e innovación para los países menos adelantados y aumentar la utilización de tecnologías instrumentales, en particular la tecnología de la información y las comunicaciones",Contribucion,PND_2_2_3,ODS_17_8,ODS_17,PND_2_2
2.2.3 Consolidar a las universidades y a los Centros de Investigacion en el campo de la investigación y extensión. ,"4.b  De aquí a 2020, aumentar considerablemente a nivel mundial el número de becas disponibles para los países en desarrollo, en particular los países menos adelantados, los pequeños Estados insulares en desarrollo y los países africanos, a fin de que sus estudiantes puedan matricularse en programas de enseñanza superior, incluidos programas de formación profesional y programas técnicos, científicos, de ingeniería y de tecnología de la información y las comunicaciones, de países desarrollados y otros países en desarrollo",Contribucion,PND_2_2_3,ODS_4_b,ODS_4,PND_2_2
2.2.3 Consolidar a las universidades y a los Centros de Investigacion en el campo de la investigación y extensión. ,"4.c De aquí a 2030, aumentar considerablemente la oferta de docentes calificados, incluso mediante la cooperación internacional para la formación de docentes en los países en desarrollo, especialmente los países menos adelantados y los pequeños Estados i",Contribucion,PND_2_2_3,ODS_4_c,ODS_4,PND_2_2
2.2.5. Lograr un crecimiento promedio de la economía que propicie el desarrollo sostenible e inclusivo.,"8.1 Mantener el crecimiento económico per cápita de conformidad con las circunstancias nacionales y, en particular, un crecimiento del producto interno bruto de al menos el 7% anual en los países menos adelantados",Total,PND_2_2_5,ODS_8_1,ODS_8,PND_2_2
2.2.5. Lograr un crecimiento promedio de la economía que propicie el desarrollo sostenible e inclusivo.,17.14 Mejorar la coherencia de las políticas para el desarrollo sostenible,Contribucion,PND_2_2_5,ODS_17_14,ODS_17,PND_2_2
2.2.6 Mantener baja tasa de inflación y con reducida volatilidad.,"17.13 Aumentar la estabilidad macroeconómica mundial, incluso mediante la coordinación y coherencia de las políticas",Parcial,PND_2_2_6,ODS_17_13,ODS_17,PND_2_2
2.2.6 Mantener baja tasa de inflación y con reducida volatilidad.,10.5 Mejorar la reglamentación y vigilancia de las instituciones y los mercados financieros mundiales y fortalecer la aplicación de esos reglamentos,Contribucion,PND_2_2_6,ODS_10_5,ODS_10,PND_2_2
2.2.6 Mantener baja tasa de inflación y con reducida volatilidad.,17.14 Mejorar la coherencia de las políticas para el desarrollo sostenible,Contribucion,PND_2_2_6,ODS_17_14,ODS_17,PND_2_2
2.2.7 Lograr Mayores niveles de trabajo decente y de calidad,"8.5 De aquí a 2030, lograr el empleo pleno y productivo y el trabajo decente para todas las mujeres y los hombres, incluidos los jóvenes y las personas con discapacidad, así como la igualdad de remuneración por trabajo de igual valor",Total,PND_2_2_7,ODS_8_5,ODS_8,PND_2_2
2.2.7 Lograr Mayores niveles de trabajo decente y de calidad,"8.6 De aquí a 2020, reducir considerablemente la proporción de jóvenes que no están empleados y no cursan estudios ni reciben capacitación",Parcial,PND_2_2_7,ODS_8_6,ODS_8,PND_2_2
2.2.7 Lograr Mayores niveles de trabajo decente y de calidad,"8.b De aquí a 2020, desarrollar y poner en marcha una estrategia mundial para el empleo de los jóvenes y aplicar el Pacto Mundial para el Empleo de la Organización Internacional del Trabajo",Parcial,PND_2_2_7,ODS_8_b,ODS_8,PND_2_2
2.2.8 Formalizar las actividades económicas de los diferentes sectores.,"17.1 Fortalecer la movilización de recursos internos, incluso mediante la prestación de apoyo internacional a los países en desarrollo, con el fin de mejorar la capacidad nacional para recaudar ingresos fiscales y de otra índole",Total,PND_2_2_8,ODS_17_1,ODS_17,PND_2_2
2.2.8 Formalizar las actividades económicas de los diferentes sectores.,"8.3 Promover políticas orientadas al desarrollo que apoyen las actividades productivas, la creación de puestos de trabajo decentes, el emprendimiento, la creatividad y la innovación, y fomentar la formalización y el crecimiento de las microempresas y las pequeñas y medianas empresas, incluso mediante el acceso a servicios financieros",Parcial,PND_2_2_8,ODS_8_3,ODS_8,PND_2_2
2.2.8 Formalizar las actividades económicas de los diferentes sectores.,"17.4 Ayudar a los países en desarrollo a lograr la sostenibilidad de la deuda a largo plazo con políticas coordinadas orientadas a fomentar la financiación, el alivio y la reestructuración de la deuda, según proceda, y hacer frente a la deuda externa de los países pobres muy endeudados a fin de reducir el endeudamiento excesivo",Contribucion,PND_2_2_8,ODS_17_4,ODS_17,PND_2_2
2.2.9 Mejorar la eficiencia del gasto público.,16.6 Crear a todos los niveles instituciones eficaces y transparentes que rindan cuentas,Parcial,PND_2_2_9,ODS_16_6,ODS_16,PND_2_2
2.2.9. Mejorar la eficiencia del gasto público.,"17.1 Fortalecer la movilización de recursos internos, incluso mediante la prestación de apoyo internacional a los países en desarrollo, con el fin de mejorar la capacidad nacional para recaudar ingresos fiscales y de otra índole",Parcial,PND_2_2_9,ODS_17_1,ODS_17,PND_2_2
2.3.1. Reducir la brecha de ingresos promedio de los hogares a nivel departamental.,"10.1 De aquí a 2030, lograr progresivamente y mantener el crecimiento de los ingresos del 40% más pobre de la población a una tasa superior a la media nacional",Parcial,PND_2_3_1,ODS_10_1,ODS_10,PND_2_3
2.3.1. Reducir la brecha de ingresos promedio de los hogares a nivel departamental.,"10.2 De aquí a 2030, potenciar y promover la inclusión social, económica y política de todas las personas, independientemente de su edad, sexo, discapacidad, raza, etnia, origen, religión o situación económica u otra condición",Parcial,PND_2_3_1,ODS_10_2,ODS_10,PND_2_3
2.3.2 Fortalecer a las MiPymes en la producción de Bienes y Servicios.,"8.3 Promover políticas orientadas al desarrollo que apoyen las actividades productivas, la creación de puestos de trabajo decentes, el emprendimiento, la creatividad y la innovación, y fomentar la formalización y el crecimiento de las microempresas y las pequeñas y medianas empresas, incluso mediante el acceso a servicios financieros",Parcial,PND_2_3_2,ODS_8_3,ODS_8,PND_2_3
2.3.2 Fortalecer a las MiPymes en la producción de Bienes y Servicios.,"9.3 Aumentar el acceso de las pequeñas industrias y otras empresas, particularmente en los países en desarrollo, a los servicios financieros, incluidos créditos asequibles, y su integración en las cadenas de valor y los mercados",Parcial,PND_2_3_2,ODS_9_3,ODS_9,PND_2_3
2.3.3. Incrementar la participación del consumo de electricidad para uso industrial.,"7.3 De aquí a 2030, duplicar la tasa mundial de mejora de la eficiencia energética",Parcial,PND_2_3_3,ODS_7_3,ODS_7,PND_2_3
2.3.3. Incrementar la participación del consumo de electricidad para uso industrial.,"8.4 Mejorar progresivamente, de aquí a 2030, la producción y el consumo eficientes de los recursos mundiales y procurar desvincular el crecimiento económico de la degradación del medio ambiente, conforme al Marco Decenal de Programas sobre modalidades de Consumo y Producción Sostenibles, empezando por los países desarrollados",Parcial,PND_2_3_3,ODS_8_4,ODS_8,PND_2_3
2.3.3. Incrementar la participación del consumo de electricidad para uso industrial.,"9.2 Promover una industrialización inclusiva y sostenible y, de aquí a 2030, aumentar significativamente la contribución de la industria al empleo y al producto interno bruto, de acuerdo con las circunstancias nacionales, y duplicar esa contribución en los países menos adelantados",Parcial,PND_2_3_3,ODS_9_2,ODS_9,PND_2_3
2.3.3. Incrementar la participación del consumo de electricidad para uso industrial.,"9.4 De aquí a 2030, modernizar la infraestructura y reconvertir las industrias para que sean sostenibles, utilizando los recursos con mayor eficacia y promoviendo la adopción de tecnologías y procesos industriales limpios y ambientalmente racionales, y logrando que todos los países tomen medidas de acuerdo con sus capacidades respectivas",Parcial,PND_2_3_3,ODS_9_4,ODS_9,PND_2_3
2.3.3. Incrementar la participación del consumo de electricidad para uso industrial.,"12.2 De aquí a 2030, lograr la gestión sostenible y el uso eficiente de los recursos naturales",Contribucion,PND_2_3_3,ODS_12_2,ODS_12,PND_2_3
2.3.4 Aumentar la contribución de la Minería al Producto Interno Bruto.,"8.2 Lograr niveles más elevados de productividad económica mediante la diversificación, la modernización tecnológica y la innovación, entre otras cosas centrándose en los sectores con gran valor añadido y un uso intensivo de la mano de obra",Parcial,PND_2_3_4,ODS_8_2,ODS_8,PND_2_3
2.4.2. Dinamizar el mercado de certificados de servicios ambientales.,"12.2 De aquí a 2030, lograr la gestión sostenible y el uso eficiente de los recursos naturales",Parcial,PND_2_4_2,ODS_12_2,ODS_12,PND_2_4
2.4.2. Dinamizar el mercado de certificados de servicios ambientales.,15.a Movilizar y aumentar de manera significativa los recursos financieros procedentes de todas las fuentes para conservar y utilizar de forma sostenible la diversidad biológica y los ecosistemas,Contribucion,PND_2_4_2,ODS_15_a,ODS_15,PND_2_4
2.4.2. Dinamizar el mercado de certificados de servicios ambientales.,"15.b Movilizar un volumen apreciable de recursos procedentes de todas las fuentes y a todos los niveles para financiar la gestión forestal sostenible y proporcionar incentivos adecuados a los países en desarrollo para que promuevan dicha gestión, en parti",Contribucion,PND_2_4_2,ODS_15_b,ODS_15,PND_2_4
"2.4.3. Desarrollar y diversificar, hacia una matriz energética sostenible","7.2 De aquí a 2030, aumentar considerablemente la proporción de energía renovable en el conjunto de fuentes energéticas",Total,PND_2_4_3,ODS_7_2,ODS_7,PND_2_4
